date,country,total_cases,total_hospitalizations,total_icu,total_deaths,total_recovered,active_cases,regions_count,avg_age,mortality_rate,recovery_rate,processed_at
2022-06-29,FRANCE,"",15690,914,120588,679400,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-06-30,FRANCE,"",15836,931,120630,680223,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-01,FRANCE,"",16108,960,120681,681096,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-02,FRANCE,"",16220,951,120711,681582,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-03,FRANCE,"",16278,953,120724,681724,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-04,FRANCE,"",16638,978,120821,682827,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-05,FRANCE,"",17041,1004,120896,684148,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-06,FRANCE,"",17496,1027,120942,685220,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-07,FRANCE,"",17719,1035,121028,686409,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-08,FRANCE,"",17944,1027,121102,687688,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-09,FRANCE,"",17936,1040,121136,688421,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-10,FRANCE,"",17999,1045,121151,688597,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-11,FRANCE,"",18605,1107,121259,689642,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-12,FRANCE,"",19160,1158,121382,691295,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-13,FRANCE,"",19580,1184,121486,692740,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-14,FRANCE,"",19647,1178,121535,693535,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-15,FRANCE,"",19935,1204,121638,694489,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-16,FRANCE,"",20023,1217,121697,695249,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-17,FRANCE,"",20137,1225,121714,695383,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-18,FRANCE,"",20530,1271,121888,696822,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-19,FRANCE,"",20896,1323,122032,698590,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-20,FRANCE,"",21010,1299,122140,700056,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-21,FRANCE,"",20877,1305,122268,701655,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-22,FRANCE,"",20769,1304,122372,703194,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-23,FRANCE,"",20730,1279,122419,703888,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-24,FRANCE,"",20782,1272,122438,704039,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-25,FRANCE,"",21038,1285,122568,705292,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-26,FRANCE,"",20924,1317,122687,707049,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-27,FRANCE,"",20662,1253,122782,708623,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-28,FRANCE,"",20486,1208,122886,709895,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-29,FRANCE,"",20214,1195,122968,711128,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-30,FRANCE,"",20068,1194,123020,711849,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-07-31,FRANCE,"",20098,1195,123036,711968,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-01,FRANCE,"",20063,1205,123157,713025,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-02,FRANCE,"",19792,1180,123258,714464,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-03,FRANCE,"",19389,1151,123341,715761,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-04,FRANCE,"",19154,1151,123426,716889,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-05,FRANCE,"",18803,1142,123503,717990,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-06,FRANCE,"",18669,1146,123538,718518,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-07,FRANCE,"",18693,1147,123548,718590,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-08,FRANCE,"",18648,1121,123657,719501,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-09,FRANCE,"",18171,1092,123768,720869,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-10,FRANCE,"",17729,1057,123848,722035,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-11,FRANCE,"",17524,1047,123928,722945,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-12,FRANCE,"",17268,1037,123997,723824,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-13,FRANCE,"",17083,1009,124033,724251,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-14,FRANCE,"",17106,1012,124051,724302,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-15,FRANCE,"",17138,1015,124058,724377,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-16,FRANCE,"",17011,1009,124171,725328,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-17,FRANCE,"",16838,1001,124263,726350,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-18,FRANCE,"",16427,981,124352,727375,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-19,FRANCE,"",16122,961,124424,728261,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-20,FRANCE,"",15949,952,124461,728707,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-21,FRANCE,"",15965,944,124464,728752,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-22,FRANCE,"",15950,919,124527,729371,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-23,FRANCE,"",15680,871,124615,730209,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-24,FRANCE,"",15551,853,124667,730866,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-25,FRANCE,"",15412,855,124710,731479,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-26,FRANCE,"",15234,845,124760,732094,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-27,FRANCE,"",15108,836,124779,732353,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-28,FRANCE,"",15137,841,124786,732406,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-29,FRANCE,"",14929,848,124864,733015,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-30,FRANCE,"",14694,854,124936,733782,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-08-31,FRANCE,"",14485,838,124986,734398,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-01,FRANCE,"",14391,814,125024,734906,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-02,FRANCE,"",14157,799,125079,735515,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-03,FRANCE,"",14010,792,125091,735764,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-04,FRANCE,"",14015,793,125094,735803,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-05,FRANCE,"",13953,785,125161,736361,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-06,FRANCE,"",13799,781,125221,737006,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-07,FRANCE,"",13663,792,125262,737549,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-08,FRANCE,"",13425,770,125318,738139,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-09,FRANCE,"",13286,742,125349,738594,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-10,FRANCE,"",13234,745,125363,738779,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-11,FRANCE,"",13233,741,125367,738817,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-12,FRANCE,"",13183,725,125407,739327,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-13,FRANCE,"",13065,727,125456,739940,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-14,FRANCE,"",12971,730,125488,740417,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-15,FRANCE,"",12996,737,125520,740818,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-16,FRANCE,"",12937,728,125546,741271,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-17,FRANCE,"",12941,728,125555,741449,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-18,FRANCE,"",12940,725,125556,741494,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-19,FRANCE,"",12952,703,125614,742051,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-20,FRANCE,"",12896,704,125662,742644,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-21,FRANCE,"",12857,699,125694,743123,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-22,FRANCE,"",12908,707,125723,743567,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-23,FRANCE,"",12961,700,125756,744017,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-24,FRANCE,"",12939,713,125769,744250,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-25,FRANCE,"",12977,710,125772,744285,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-26,FRANCE,"",13354,733,125823,744739,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-27,FRANCE,"",13768,761,125863,745299,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-28,FRANCE,"",14014,784,125900,745892,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-29,FRANCE,"",14259,789,125932,746450,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-09-30,FRANCE,"",14554,810,125961,746963,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-01,FRANCE,"",14651,823,125978,747246,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-02,FRANCE,"",14705,823,125982,747298,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-03,FRANCE,"",15166,843,126044,747943,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-04,FRANCE,"",15535,848,126118,748830,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-05,FRANCE,"",15954,861,126159,749577,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-06,FRANCE,"",16428,907,126204,750275,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-07,FRANCE,"",16788,882,126256,751071,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-08,FRANCE,"",16865,887,126281,751438,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-09,FRANCE,"",16929,889,126287,751526,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-10,FRANCE,"",17406,927,126366,752340,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-11,FRANCE,"",17907,944,126438,753470,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-12,FRANCE,"",18187,941,126493,754353,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-13,FRANCE,"",18590,959,126552,755236,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-14,FRANCE,"",18792,972,126628,756226,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-15,FRANCE,"",18950,979,126657,756677,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-16,FRANCE,"",19032,988,126670,756764,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-17,FRANCE,"",19493,1065,126782,757710,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-18,FRANCE,"",19948,1069,126881,758901,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-19,FRANCE,"",20072,1046,126979,760185,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-20,FRANCE,"",20110,1039,127041,761342,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-21,FRANCE,"",20165,1039,127122,762416,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-22,FRANCE,"",20082,1042,127154,762922,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-23,FRANCE,"",20158,1037,127171,763008,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-24,FRANCE,"",20194,1059,127293,764040,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-25,FRANCE,"",19965,1041,127424,765597,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-26,FRANCE,"",20014,1052,127483,766611,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-27,FRANCE,"",19959,1057,127549,767589,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-28,FRANCE,"",19682,1040,127608,768764,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-29,FRANCE,"",19465,1027,127647,769394,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-30,FRANCE,"",19497,1024,127656,769477,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-10-31,FRANCE,"",19462,1044,127767,770293,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-01,FRANCE,"",19383,1070,127818,770795,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-02,FRANCE,"",19263,1065,127908,771749,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-03,FRANCE,"",18972,1055,127963,772865,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-04,FRANCE,"",18794,1029,128037,773725,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-05,FRANCE,"",18596,1019,128069,774215,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-06,FRANCE,"",18592,1022,128074,774315,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-07,FRANCE,"",18500,1015,128183,775191,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-08,FRANCE,"",18217,977,128300,776334,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-09,FRANCE,"",18110,970,128369,777224,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-10,FRANCE,"",18018,962,128420,778044,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-11,FRANCE,"",17947,948,128447,778450,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-12,FRANCE,"",17970,951,128457,778544,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-13,FRANCE,"",18015,957,128458,778594,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-14,FRANCE,"",18098,972,128558,779427,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-15,FRANCE,"",18038,970,128667,780424,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-16,FRANCE,"",18115,983,128737,781302,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-17,FRANCE,"",17965,962,128812,782241,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-18,FRANCE,"",17936,962,128881,783101,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-19,FRANCE,"",17848,960,128907,783545,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-20,FRANCE,"",17927,969,128909,783630,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-21,FRANCE,"",18135,978,129003,784409,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-22,FRANCE,"",18186,971,129092,785428,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-23,FRANCE,"",18351,989,129167,786274,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-24,FRANCE,"",18331,986,129223,787100,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-25,FRANCE,"",18384,1010,129285,787918,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-26,FRANCE,"",18352,1010,129314,788364,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-27,FRANCE,"",18385,1007,129322,788466,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-28,FRANCE,"",18782,1065,129417,789344,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-29,FRANCE,"",19061,1076,129505,790438,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-11-30,FRANCE,"",19497,1112,129596,791337,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-01,FRANCE,"",19669,1089,129672,792382,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-02,FRANCE,"",19865,1113,129739,793251,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-03,FRANCE,"",19771,1093,129777,793852,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-04,FRANCE,"",19863,1091,129787,793973,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-05,FRANCE,"",20393,1114,129891,794773,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-06,FRANCE,"",20614,1120,130008,796202,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-07,FRANCE,"",21098,1145,130101,797326,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-08,FRANCE,"",21619,1201,130158,798454,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-09,FRANCE,"",21874,1182,130242,799643,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-10,FRANCE,"",22061,1187,130296,800266,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-11,FRANCE,"",22133,1191,130316,800377,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-12,FRANCE,"",22703,1235,130482,801504,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-13,FRANCE,"",23217,1287,130617,802940,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-14,FRANCE,"",23742,1341,130721,804327,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-15,FRANCE,"",24125,1374,130819,805614,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-16,FRANCE,"",24173,1393,130944,807064,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-17,FRANCE,"",24256,1384,130987,807811,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-18,FRANCE,"",24357,1383,131011,807968,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-19,FRANCE,"",24631,1419,131188,809242,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-20,FRANCE,"",25002,1438,131317,810995,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-21,FRANCE,"",25225,1443,131441,812617,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-22,FRANCE,"",25395,1452,131554,813954,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-23,FRANCE,"",25218,1454,131706,815558,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-24,FRANCE,"",25119,1445,131755,816260,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-25,FRANCE,"",25088,1445,131773,816395,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-26,FRANCE,"",25043,1454,131906,817495,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-27,FRANCE,"",25084,1447,132112,819080,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-28,FRANCE,"",24993,1483,132246,820563,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-29,FRANCE,"",24653,1484,132373,821858,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-30,FRANCE,"",24389,1477,132475,823069,"",102,"","","",2026-02-25T07:01:18.070+01:00
2022-12-31,FRANCE,"",24148,1478,132517,823676,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-01,FRANCE,"",24157,1477,132536,823803,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-02,FRANCE,"",24075,1465,132708,825065,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-03,FRANCE,"",23516,1416,132870,826705,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-04,FRANCE,"",23167,1389,132985,827960,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-05,FRANCE,"",22664,1352,133117,829112,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-06,FRANCE,"",22335,1341,133236,830190,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-07,FRANCE,"",22129,1330,133284,830673,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-08,FRANCE,"",22102,1331,133301,830783,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-09,FRANCE,"",21548,1267,133446,831905,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-10,FRANCE,"",21100,1242,133561,833075,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-11,FRANCE,"",20776,1235,133640,833996,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-12,FRANCE,"",20399,1233,133690,834822,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-13,FRANCE,"",20039,1227,133788,835657,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-14,FRANCE,"",19950,1214,133808,835936,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-15,FRANCE,"",19922,1211,133816,836019,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-16,FRANCE,"",19689,1187,133896,836689,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-17,FRANCE,"",19229,1145,133995,837539,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-18,FRANCE,"",18927,1141,134073,838193,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-19,FRANCE,"",18470,1105,134133,838960,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-20,FRANCE,"",18109,1068,134176,839566,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-21,FRANCE,"",17932,1048,134203,839856,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-22,FRANCE,"",17911,1044,134212,839907,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-23,FRANCE,"",17639,1016,134314,840474,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-24,FRANCE,"",17206,972,134373,841227,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-25,FRANCE,"",16917,957,134407,841782,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-26,FRANCE,"",16479,936,134457,842480,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-27,FRANCE,"",15986,911,134501,843250,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-28,FRANCE,"",15649,895,134532,843683,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-29,FRANCE,"",15591,896,134538,843774,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-30,FRANCE,"",15365,883,134597,844326,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-01-31,FRANCE,"",14768,865,134654,845203,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-01,FRANCE,"",14316,838,134707,846047,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-02,FRANCE,"",14037,819,134757,846572,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-03,FRANCE,"",13921,807,134784,846970,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-04,FRANCE,"",13863,798,134805,844314,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-05,FRANCE,"",13863,797,134805,844323,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-06,FRANCE,"",13801,789,134845,844630,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-07,FRANCE,"",13619,780,134887,845157,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-08,FRANCE,"",13577,767,134918,848428,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-09,FRANCE,"",13497,770,134935,848708,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-10,FRANCE,"",13412,777,134955,849090,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-11,FRANCE,"",13392,775,134966,849217,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-12,FRANCE,"",13385,774,134967,849225,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-13,FRANCE,"",13354,772,135005,849590,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-14,FRANCE,"",13221,774,135040,850065,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-15,FRANCE,"",13078,752,135075,850507,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-16,FRANCE,"",13016,745,135101,850785,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-17,FRANCE,"",12995,742,135128,851123,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-18,FRANCE,"",12940,730,135144,851272,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-19,FRANCE,"",12940,728,135145,851310,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-20,FRANCE,"",13044,738,135175,851584,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-21,FRANCE,"",12996,731,135207,851997,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-22,FRANCE,"",12962,736,135245,852401,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-23,FRANCE,"",12991,733,135264,852635,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-24,FRANCE,"",12958,731,135293,852922,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-25,FRANCE,"",12896,722,135309,853113,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-26,FRANCE,"",12910,723,135310,853134,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-27,FRANCE,"",12958,726,135345,853409,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-02-28,FRANCE,"",12858,722,135379,853787,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-01,FRANCE,"",12787,718,135404,854180,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-02,FRANCE,"",12767,721,135425,854431,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-03,FRANCE,"",12701,710,135446,854779,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-04,FRANCE,"",12705,717,135463,854923,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-05,FRANCE,"",12711,719,135463,854927,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-06,FRANCE,"",12820,731,135489,855242,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-07,FRANCE,"",12885,735,135513,855564,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-08,FRANCE,"",13030,738,135540,855816,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-09,FRANCE,"",13058,742,135550,856125,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-10,FRANCE,"",13121,754,135577,856457,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-11,FRANCE,"",13131,749,135585,856575,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-12,FRANCE,"",13125,744,135585,856589,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-13,FRANCE,"",13285,758,135626,856921,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-14,FRANCE,"",13281,760,135653,857259,"",102,"","","",2026-02-25T07:01:18.070+01:00
2023-03-15,FRANCE,"",13379,763,135677,857640,"",102,"","","",2026-02-25T07:01:18.070+01:00
